"KEY_ZIP","EST_INCOME","NUM_ADULTS","NUM_CHILD","VEHICLE_PURCHASE_INTENT","EDUCATION","ASN","BLK","WHT","HISP","AMERIND","NUM_CARS","SOLAR","HOMEVAL","NY.POPULATION/10000","NY.POP_SQMI/1000","TOT_EV"
"13360","5.42105263157895","2.35802469135802","0.735955056179775","0.327868852459016","1.75294117647059","0","0.002","0.262","0.008","0","1.68503937007874","0","0.961","0.0316","0.00492","0"
"13360","5.42105263157895","2.35802469135802","0.735955056179775","0.327868852459016","1.75294117647059","0","0.002","0.262","0.008","0","1.68503937007874","0","0.961","0.0316","0.00492","0"
"13416","4.85220125786164","2.59430604982206","0.859360730593607","0.297812279463656","1.55107778819119","0.006","0.008","1.63","0.038","0","1.66218487394958","0","1.01526900662252","0.2299","0.04227","0"
"13416","4.85220125786164","2.59430604982206","0.859360730593607","0.297812279463656","1.55107778819119","0.006","0.008","1.63","0.038","0","1.66218487394958","0","1.01526900662252","0.2299","0.04227","0"
"13490","5.56772673733804","2.52642934196332","0.896746817538897","0.280383795309168","1.5273492286115","0.02","0.01","1.036","0.046","0","1.55","0","0.809638126009693","0.1569","0.16656","0"
"13490","5.56772673733804","2.52642934196332","0.896746817538897","0.280383795309168","1.5273492286115","0.02","0.01","1.036","0.046","0","1.55","0","0.809638126009693","0.1569","0.16656","0"
"13491","4.77282288599074","2.56027293404094","0.839918946301925","0.284586466165414","1.55801959773079","0.026","0.024","3.264","0.054","0","1.57946692991115","0","1.02232257523148","0.3447","0.04549","0"
"13491","4.77282288599074","2.56027293404094","0.839918946301925","0.284586466165414","1.55801959773079","0.026","0.024","3.264","0.054","0","1.57946692991115","0","1.02232257523148","0.3447","0.04549","0"
"13612","5.11111111111111","2.3101433882103","0.989851678376269","0.208441896821261","1.52953890489914","0.036","0.024","1.654","0.126","0","1.67088607594937","0","1.31734697357204","0.2922","0.14706","3"
"13612","5.11111111111111","2.3101433882103","0.989851678376269","0.208441896821261","1.52953890489914","0.036","0.024","1.654","0.126","0","1.67088607594937","0","1.31734697357204","0.2922","0.14706","3"
"13616","4.27590847913863","2.05344995140914","0.885964912280702","0.138157894736842","1.45679012345679","0.02","0.008","0.602","0.104","0","1.61977186311787","0","0.962142045454545","0.5341","1.17384999999999","1"
"13616","4.27590847913863","2.05344995140914","0.885964912280702","0.138157894736842","1.45679012345679","0.02","0.008","0.602","0.104","0","1.61977186311787","0","0.962142045454545","0.5341","1.17384999999999","1"
"13620","4.6801872074883","2.633608815427","1.0554528650647","0.280570652173913","1.43373493975904","0.012","0.04","1.24","0.042","0","1.64065040650407","0","1.0086586073501","0.218","0.05767","0"
"13620","4.6801872074883","2.633608815427","1.0554528650647","0.280570652173913","1.43373493975904","0.012","0.04","1.24","0.042","0","1.64065040650407","0","1.0086586073501","0.218","0.05767","0"
"13630","4.44497041420118","2.51319957761352","0.86231884057971","0.252620545073375","1.53061224489796","0.002","0.002","1.056","0.046","0","1.62251655629139","0","0.900569230769231","0.1423","0.0307899999999999","2"
"13630","4.44497041420118","2.51319957761352","0.86231884057971","0.252620545073375","1.53061224489796","0.002","0.002","1.056","0.046","0","1.62251655629139","0","0.900569230769231","0.1423","0.0307899999999999","2"
"13642","4.29658605974395","2.42642924086223","0.920661858294442","0.211295783317944","1.48183319570603","0.044","0.102","7.048","0.176","0.014","1.58884565499351","0","0.532533177048448","0.987","0.0587199999999999","1"
"13642","4.29658605974395","2.42642924086223","0.920661858294442","0.211295783317944","1.48183319570603","0.044","0.102","7.048","0.176","0.014","1.58884565499351","0","0.532533177048448","0.987","0.0587199999999999","1"
"13645","3.63076923076923","2.29577464788732","0.491803278688525","0.138888888888889","1.49090909090909","0","0","0.082","0.002","0","1.52","0","","","",""
"13651","5.30701754385965","2.44094488188976","0.554347826086957","0.3984375","1.83516483516484","0.004","0","0.142","0","0","1.74242424242424","0","","0.0145","0.0470799999999999","0"
"13651","5.30701754385965","2.44094488188976","0.554347826086957","0.3984375","1.83516483516484","0.004","0","0.142","0","0","1.74242424242424","0","","0.0145","0.0470799999999999","0"
"13675","4.26315789473684","2.6864406779661","0.946236559139785","0.211864406779661","1.43037974683544","0.002","0.002","0.16","0","0","1.46511627906977","0","1.07481944444444","-0.0099","-0.099","0"
"13675","4.26315789473684","2.6864406779661","0.946236559139785","0.211864406779661","1.43037974683544","0.002","0.002","0.16","0","0","1.46511627906977","0","1.07481944444444","-0.0099","-0.099","0"
"13681","4.13636363636364","2.52836304700162","0.875527426160338","0.160771704180064","1.47300215982721","0","0.018","0.686","0.008","0","1.44864864864865","0","0.799771241050119","0.0914","0.024","0"
"13681","4.13636363636364","2.52836304700162","0.875527426160338","0.160771704180064","1.47300215982721","0","0.018","0.686","0.008","0","1.44864864864865","0","0.799771241050119","0.0914","0.024","0"
"13690","4.18345323741007","2.3030303030303","0.685649202733485","0.229559748427673","1.5450643776824","0.006","0.022","0.63","0.012","0","1.4125","0","0.631133333333333","0.0899","0.0651899999999999","0"
"13690","4.18345323741007","2.3030303030303","0.685649202733485","0.229559748427673","1.5450643776824","0.006","0.022","0.63","0.012","0","1.4125","0","0.631133333333333","0.0899","0.0651899999999999","0"
"13691","4.56843800322061","2.47204100652377","0.983658076681332","0.249195402298851","1.51105651105651","0.028","0.026","2.378","0.084","0.004","1.57798165137615","0","1.41021594577147","0.3453","0.04413","3"
"13691","4.56843800322061","2.47204100652377","0.983658076681332","0.249195402298851","1.51105651105651","0.028","0.026","2.378","0.084","0.004","1.57798165137615","0","1.41021594577147","0.3453","0.04413","3"
"13693","4.92238805970149","2.30848329048843","0.8","0.211734693877551","1.48327137546468","0.006","0.012","0.344","0.014","0.002","1.64179104477612","0","1.76089361702128","0.0348","0.01796","0"
"13693","4.92238805970149","2.30848329048843","0.8","0.211734693877551","1.48327137546468","0.006","0.012","0.344","0.014","0.002","1.64179104477612","0","1.76089361702128","0.0348","0.01796","0"
"13695","5.27906976744186","2.15686274509804","0.75","0.0727272727272727","1.92857142857143","0","0","0.052","0.006","0","1.23809523809524","0","","0.0145","0.00172","0"
"13695","5.27906976744186","2.15686274509804","0.75","0.0727272727272727","1.92857142857143","0","0","0.052","0.006","0","1.23809523809524","0","","0.0145","0.00172","0"
"13901","4.90545770476266","2.39053012212595","0.913723101908242","0.20680890910307","1.61238598175708","0.346","0.26","14.93","0.872","0.012","1.56922717721223","0","0.863676247570929","2.0185","0.89871","9"
"13901","4.90545770476266","2.39053012212595","0.913723101908242","0.20680890910307","1.61238598175708","0.346","0.26","14.93","0.872","0.012","1.56922717721223","0","0.863676247570929","2.0185","0.89871","9"
"14001","5.52846569883291","2.67836104202121","0.952695997353622","0.323773682844537","1.56920359666024","0.118","0.086","8.708","0.164","0.016","1.70350257941895","0","1.4867336339605","0.8915","0.14956","7"
"14001","5.52846569883291","2.67836104202121","0.952695997353622","0.323773682844537","1.56920359666024","0.118","0.086","8.708","0.164","0.016","1.70350257941895","0","1.4867336339605","0.8915","0.14956","7"
"14034","5.12972085385878","2.73307984790875","0.909345794392523","0.319454958364875","1.5719661335842","0.028","0.008","1.524","0.036","0.004","1.70723684210526","0","0.737771398305085","0.3263","0.1255","1"
"14034","5.12972085385878","2.73307984790875","0.909345794392523","0.319454958364875","1.5719661335842","0.028","0.008","1.524","0.036","0.004","1.70723684210526","0","0.737771398305085","0.3263","0.1255","1"
"14062","5.17882451021259","2.53215248363496","0.840909090909091","0.292794510102936","1.50413625304136","0.034","0.046","3.06","0.072","0.01","1.66015971606034","0","0.808604195459033","0.322","0.0476499999999999","0"
"14062","5.17882451021259","2.53215248363496","0.840909090909091","0.292794510102936","1.50413625304136","0.034","0.046","3.06","0.072","0.01","1.66015971606034","0","0.808604195459033","0.322","0.0476499999999999","0"
"14072","6.6738961038961","2.87257368799425","0.988946587537092","0.334203810315152","1.74978082992402","0.716","0.236","18.582","0.886","0.002","1.81452478009011","0","1.93678321457273","2.097","0.63049","42"
"14072","6.6738961038961","2.87257368799425","0.988946587537092","0.334203810315152","1.74978082992402","0.716","0.236","18.582","0.886","0.002","1.81452478009011","0","1.93678321457273","2.097","0.63049","42"
"14136","5.11212814645309","2.51493489915752","0.913952691121015","0.267911200807265","1.58363221388979","0.05","0.032","4.116","0.216","0.01","1.67718120805369","0","0.859874539473684","0.5162","0.20411","0"
"14136","5.11212814645309","2.51493489915752","0.913952691121015","0.267911200807265","1.58363221388979","0.05","0.032","4.116","0.216","0.01","1.67718120805369","0","0.859874539473684","0.5162","0.20411","0"
"14138","4.52406902815622","2.452","0.829032258064516","0.29635499207607","1.51762114537445","0.006","0.03","1.412","0.032","0","1.70135746606335","0","0.674196200814111","0.2019","0.0422599999999999","0"
"14138","4.52406902815622","2.452","0.829032258064516","0.29635499207607","1.51762114537445","0.006","0.03","1.412","0.032","0","1.70135746606335","0","0.674196200814111","0.2019","0.0422599999999999","0"
"14150","5.32573910138634","2.64038502157448","0.846853257432005","0.293768457476956","1.59205637902639","0.848","0.372","34.874","1.762","0.026","1.70055440518335","0","0.693926301453876","4.0593","2.37803","29"
"14150","5.32573910138634","2.64038502157448","0.846853257432005","0.293768457476956","1.59205637902639","0.848","0.372","34.874","1.762","0.026","1.70055440518335","0","0.693926301453876","4.0593","2.37803","29"
"14172","5.77876857749469","2.65618936748157","0.920140632847815","0.266973532796318","1.62126582278481","0.05","0.038","2.71","0.086","0.01","1.77105263157895","0","1.20016964564878","0.3393","0.13588","0"
"14172","5.77876857749469","2.65618936748157","0.920140632847815","0.266973532796318","1.62126582278481","0.05","0.038","2.71","0.086","0.01","1.77105263157895","0","1.20016964564878","0.3393","0.13588","0"
"14203","2.95581737849779","1.53682170542636","1.05277777777778","0.0518319928507596","1.49078726968174","0.044","0.4","0.156","0.122","0","1.55737704918033","0","0.676","0.1464","0.51549","2"
"14203","2.95581737849779","1.53682170542636","1.05277777777778","0.0518319928507596","1.49078726968174","0.044","0.4","0.156","0.122","0","1.55737704918033","0","0.676","0.1464","0.51549","2"
"14205","3.63218390804598","1.57264957264957","0.931818181818182","0.0769230769230769","1.73333333333333","0.002","0.018","0.064","0.016","0","1.53333333333333","0","","","",""
"14216","4.97807517084282","2.28696333815726","0.881126273303863","0.171647962197283","1.66039314094521","0.432","0.864","13.87","2.014","0.01","1.58227593152064","0","1.32025296099143","2.1715","7.64613","23"
"14216","4.97807517084282","2.28696333815726","0.881126273303863","0.171647962197283","1.66039314094521","0.432","0.864","13.87","2.014","0.01","1.58227593152064","0","1.32025296099143","2.1715","7.64613","23"
"14221","6.83052628813159","2.86434006822356","0.939446527627134","0.30255458156095","1.89691868330077","4.05","1.358","43.624","2.198","0.032","1.80723328946771","0","2.05701641136184","5.3311","2.32596","97"
"14221","6.83052628813159","2.86434006822356","0.939446527627134","0.30255458156095","1.89691868330077","4.05","1.358","43.624","2.198","0.032","1.80723328946771","0","2.05701641136184","5.3311","2.32596","97"
"14228","5.95918878317476","2.48677884615385","0.954783336822273","0.237770428551743","1.75450255224887","1.746","0.576","12.664","0.87","0.008","1.73187802032995","0","1.78868478808014","2.1695","1.42543","21"
